timestamp_utc,profile,coord_x,coord_y,nbytes,repeats,repeat_index,dt,warmup,quant_k,size,scale,seed_strategy,memory_type,t_field_s,t_keystream_s,t_xor_s,t_decrypt_s,throughput_keystream_bps,throughput_xor_bps,keystream_sha256,field_fingerprint,token_fingerprint,keystream_preview_base64
2025-12-28T10:51:42.834166+00:00,tobi,12,34,4096,15,10,0.01,100,100000.0,128,0.1,neighborhood3,opensimplex,0.17339834900121787,0.0011457520013209432,0.00010326499977963977,,3574944.66104157,39664939.80284293,850a5a0049420120022bb1c7f5d37fc40bdc33577af41ec810c936ab4ab2ec36,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:43.183727+00:00,tobi,12,34,4096,15,11,0.01,100,100000.0,128,0.1,neighborhood3,opensimplex,0.17082936500082724,0.001124592003179714,9.573600254952908e-05,,3642209.7866771366,42784322.417064905,850a5a0049420120022bb1c7f5d37fc40bdc33577af41ec810c936ab4ab2ec36,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:43.530308+00:00,tobi,12,34,4096,15,12,0.01,100,100000.0,128,0.1,neighborhood3,opensimplex,0.1720875650025846,0.0011783989975810982,0.00010422099876450375,,3475902.481593982,39301101.0118533,850a5a0049420120022bb1c7f5d37fc40bdc33577af41ec810c936ab4ab2ec36,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:43.877373+00:00,tobi,12,34,4096,15,13,0.01,100,100000.0,128,0.1,neighborhood3,opensimplex,0.16988898600175162,0.001087577998987399,9.666899859439582e-05,,3766166.660058979,42371391.65148502,850a5a0049420120022bb1c7f5d37fc40bdc33577af41ec810c936ab4ab2ec36,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:44.229642+00:00,tobi,12,34,4096,15,14,0.01,100,100000.0,128,0.1,neighborhood3,opensimplex,0.17459826200138195,0.0011937460003537126,0.00010371299867983907,,3431215.6847322094,39493603.040485874,850a5a0049420120022bb1c7f5d37fc40bdc33577af41ec810c936ab4ab2ec36,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:44.581827+00:00,tobi,12,34,4096,15,0,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,0.1737731880020874,0.0014364979979291093,0.00010323999958927743,,2851378.843482479,39674544.90793521,67b9783390c3d8cb046a865c44dcbdde4aa3c5a1ce567adac10a8a009e65515a,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:44.939831+00:00,tobi,12,34,4096,15,1,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,0.1787884959994699,0.001413019999745302,0.0001414440012013074,,2898755.8567736535,28958456.811260935,67b9783390c3d8cb046a865c44dcbdde4aa3c5a1ce567adac10a8a009e65515a,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:45.291811+00:00,tobi,12,34,4096,15,2,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,0.1743517979994067,0.0011787669973273296,0.00011400799849070609,,3474817.338190704,35927303.822756834,67b9783390c3d8cb046a865c44dcbdde4aa3c5a1ce567adac10a8a009e65515a,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:45.648165+00:00,tobi,12,34,4096,15,3,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,0.17745219400239876,0.0013563039974542335,0.00010428099994896911,,3019971.929366973,39278487.950867526,67b9783390c3d8cb046a865c44dcbdde4aa3c5a1ce567adac10a8a009e65515a,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:46.002422+00:00,tobi,12,34,4096,15,4,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,0.17683759200008353,0.0013269640003272798,0.00010543300231802277,,3086745.381931816,38849315.77349029,67b9783390c3d8cb046a865c44dcbdde4aa3c5a1ce567adac10a8a009e65515a,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:46.350116+00:00,tobi,12,34,4096,15,5,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,0.1728333239989297,0.001213898001878988,9.854000018094666e-05,,3374253.8447709917,41566876.31904417,67b9783390c3d8cb046a865c44dcbdde4aa3c5a1ce567adac10a8a009e65515a,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:46.707187+00:00,tobi,12,34,4096,15,6,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,0.17845309000040288,0.0012383850007608999,0.00010372600081609562,,3307533.6001996943,39488652.48610265,67b9783390c3d8cb046a865c44dcbdde4aa3c5a1ce567adac10a8a009e65515a,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:47.059223+00:00,tobi,12,34,4096,15,7,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,0.17351897199841915,0.001523205002740724,9.612700159777887e-05,,2689066.7983823647,42610296.086616345,67b9783390c3d8cb046a865c44dcbdde4aa3c5a1ce567adac10a8a009e65515a,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:47.410432+00:00,tobi,12,34,4096,15,8,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,0.1761595190000662,0.0013054840019322,0.00010242800271953456,,3137533.6610312015,39989064.42816766,67b9783390c3d8cb046a865c44dcbdde4aa3c5a1ce567adac10a8a009e65515a,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:47.762421+00:00,tobi,12,34,4096,15,9,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,0.17361668900048244,0.001256265000847634,9.589399996912107e-05,,3260458.5793891614,42713829.86755123,67b9783390c3d8cb046a865c44dcbdde4aa3c5a1ce567adac10a8a009e65515a,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:48.115020+00:00,tobi,12,34,4096,15,10,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,0.17465811200236203,0.0014634489998570643,0.00010239900075248443,,2798867.6068657385,40000390.334869765,67b9783390c3d8cb046a865c44dcbdde4aa3c5a1ce567adac10a8a009e65515a,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:48.469277+00:00,tobi,12,34,4096,15,11,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,0.1757135929983633,0.0016136610029207077,0.00010126300185220316,,2538327.4384063864,40449126.77957398,67b9783390c3d8cb046a865c44dcbdde4aa3c5a1ce567adac10a8a009e65515a,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:48.823691+00:00,tobi,12,34,4096,15,12,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,0.17500414499954786,0.0012817900023947004,0.00010361999738961458,,3195531.243298559,39529049.44205804,67b9783390c3d8cb046a865c44dcbdde4aa3c5a1ce567adac10a8a009e65515a,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:49.175545+00:00,tobi,12,34,4096,15,13,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,0.17507962500167196,0.001239564997376874,0.00010922399815171957,,3304385.01302297,37500916.18428376,67b9783390c3d8cb046a865c44dcbdde4aa3c5a1ce567adac10a8a009e65515a,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:49.529126+00:00,tobi,12,34,4096,15,14,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,0.17554540100172744,0.0012960429994564038,0.00010438800018164329,,3160388.9699014425,39238226.54780856,67b9783390c3d8cb046a865c44dcbdde4aa3c5a1ce567adac10a8a009e65515a,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:49.885016+00:00,tobi,12,34,4096,15,0,0.01,1000,100000.0,128,0.1,neighborhood3,opensimplex,0.1761008989997208,0.0013349729997571558,0.00010339899745304137,,3068226.84859177,39613536.89004768,b8716987898d2d8a84c4fa23df62e0b86bc2f869443a64b5fe871cdcf0430f5e,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:50.247106+00:00,tobi,12,34,4096,15,1,0.01,1000,100000.0,128,0.1,neighborhood3,opensimplex,0.17901685199831263,0.0014457889992627315,0.00010784299956867471,,2833055.170629132,37981139.40063079,b8716987898d2d8a84c4fa23df62e0b86bc2f869443a64b5fe871cdcf0430f5e,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:50.602873+00:00,tobi,12,34,4096,15,2,0.01,1000,100000.0,128,0.1,neighborhood3,opensimplex,0.1756006109972077,0.0013652609995915554,0.00010461199781275354,,3000158.9448650465,39154208.74889979,b8716987898d2d8a84c4fa23df62e0b86bc2f869443a64b5fe871cdcf0430f5e,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:50.963541+00:00,tobi,12,34,4096,15,3,0.01,1000,100000.0,128,0.1,neighborhood3,opensimplex,0.18026395600099931,0.0013846990004822146,0.00010743199891294353,,2958043.588226458,38126443.15888745,b8716987898d2d8a84c4fa23df62e0b86bc2f869443a64b5fe871cdcf0430f5e,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:51.314547+00:00,tobi,12,34,4096,15,4,0.01,1000,100000.0,128,0.1,neighborhood3,opensimplex,0.17524377199879382,0.0013180390014895238,0.00010449000183143653,,3107647.0387986135,39199922.75057737,b8716987898d2d8a84c4fa23df62e0b86bc2f869443a64b5fe871cdcf0430f5e,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:51.675544+00:00,tobi,12,34,4096,15,5,0.01,1000,100000.0,128,0.1,neighborhood3,opensimplex,0.17867010299960384,0.001381671001581708,0.000106305000372231,,2964526.283978592,38530642.82637411,b8716987898d2d8a84c4fa23df62e0b86bc2f869443a64b5fe871cdcf0430f5e,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:52.033373+00:00,tobi,12,34,4096,15,6,0.01,1000,100000.0,128,0.1,neighborhood3,opensimplex,0.17711761299869977,0.001396657000441337,0.00010583399853203446,,2932717.194490618,38702118.94866845,b8716987898d2d8a84c4fa23df62e0b86bc2f869443a64b5fe871cdcf0430f5e,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:52.392760+00:00,tobi,12,34,4096,15,7,0.01,1000,100000.0,128,0.1,neighborhood3,opensimplex,0.17859026399673894,0.0012721179991785903,0.00010343299800297245,,3219827.0935910014,39600515.10720292,b8716987898d2d8a84c4fa23df62e0b86bc2f869443a64b5fe871cdcf0430f5e,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T10:51:52.753979+00:00,tobi,12,34,4096,15,8,0.01,1000,100000.0,128,0.1,neighborhood3,opensimplex,0.1821902429983311,0.0012153619973105378,0.00010555699918768369,,3370189.30085357,38803679.82721053,b8716987898d2d8a84c4fa23df62e0b86bc2f869443a64b5fe871cdcf0430f5e,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
