timestamp_utc,profile,coord_x,coord_y,nbytes,dt,warmup,quant_k,size,scale,seed_strategy,memory_type,keystream_sha256,field_fingerprint,token_fingerprint,bit_ones_ratio,bit_ones_count,byte_chi2,byte_chi2_norm,byte_entropy_approx,byte_top5,runs_count,runs_expected,runs_norm_diff,hw_win_mean,hw_win_std,hw_win_min,hw_win_max,keystream_preview_base64,autocorr_lag_1,autocorr_lag_2,autocorr_lag_3,autocorr_lag_4
2025-12-28T10:49:55.786815+00:00,tobi,12,34,4096,0.01,100,100000.0,128,0.1,neighborhood3,opensimplex,850a5a0049420120022bb1c7f5d37fc40bdc33577af41ec810c936ab4ab2ec36,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,0.5008544921875,16412,233.0,0.9137254901960784,7.958134179056969,95:26|5c:25|9e:25|01:24|22:24,16632,16384.9521484375,0.007539302110671997,256.4375,11.567566457557096,228.0,292.0,,-0.015109627126072927,-0.0070835562721143774,0.0006379042022952414,0.010862485920581626
2025-12-28T10:49:56.117823+00:00,tobi,12,34,4096,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,67b9783390c3d8cb046a865c44dcbdde4aa3c5a1ce567adac10a8a009e65515a,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,0.503387451171875,16495,241.375,0.9465686274509804,7.956865735358355,26:27|de:27|12:25|66:25|ce:24,16466,16384.247985839844,0.0024948734790086746,257.734375,10.683284530488505,230.0,281.0,,-0.005020649592222145,-0.0018161158347630955,0.01268208320624069,-0.007005089320111357
2025-12-28T10:49:56.447440+00:00,tobi,12,34,4096,0.01,1000,100000.0,128,0.1,neighborhood3,opensimplex,b8716987898d2d8a84c4fa23df62e0b86bc2f869443a64b5fe871cdcf0430f5e,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,0.498687744140625,16341,237.25,0.9303921568627451,7.957619429560749,01:25|14:25|63:25|8b:25|90:25,16640,16384.887145996094,0.007785426452755928,255.328125,11.268116922732698,229.0,277.0,,-0.015601954291647945,-0.004157401302020119,-0.005836160439374541,0.006830249784540913
2025-12-28T10:49:56.773725+00:00,tobi,12,34,4096,0.01,1000,100000.0,128,0.1,window_mean_3x3,opensimplex,dcd678bae3e42ba688c4f7d28d7dd9c9a90ab5ddd55f65483b9ef09cd12974a0,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,0.500732421875,16408,231.375,0.9073529411764706,7.9582108831067515,26:25|05:24|49:24|ac:24|c8:24,16503,16384.96484375,0.003602147102355957,256.375,11.443475215160822,231.0,284.0,,-0.007234958758836036,-0.002626644756492142,0.011565278606650426,-0.003481492984927434
