timestamp_utc,profile,coord_x,coord_y,nbytes,dt,warmup,quant_k,size,scale,seed_strategy,memory_type,chaos_engine,perturbation_type,perturbation_target,perturbation_bit_index,perturbation_skipped,perturbation_skip_reason,token_fingerprint_base,token_fingerprint_perturbed,field_fingerprint_base,field_fingerprint_perturbed,keystream_sha256_base,keystream_sha256_perturbed,hamming_distance_bits,hamming_distance_ratio
2026-05-17T10:42:14.960916+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,lorenz,coord_x_bit_flip,coord_x,2,False,,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,b61e75b07161b9cb32dcd726c1a1cb2905454b07bedd042e01d189171e6bcde5,1047459,0.4994673728942871
2026-05-17T10:42:15.443345+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,lorenz,coord_x_bit_flip,coord_x,3,False,,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,b364fd17581a6ed643f02e2a5eb23480f1c60118f059772d66691534fb966da0,1048869,0.5001397132873535
2026-05-17T10:42:15.935904+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,lorenz,coord_x_bit_flip,coord_x,4,False,,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,a328e5f7148eb60b1da5a49f672c7782cec6303e0f87cc815bc5af4485b1c45c,1048092,0.4997692108154297
2026-05-17T10:42:16.399906+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,lorenz,coord_x_bit_flip,coord_x,5,False,,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,b356d0b89daac6e0e5062028f9fb4ac5a78dde9cecc68f30fa2ddb47e3b1933f,1048524,0.49997520446777344
2026-05-17T10:42:16.869117+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,lorenz,coord_x_bit_flip,coord_x,6,False,,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,06bf1cc10268c2af434949d5cbc7627fc9fe2ed0243f077d1407fbfa80f95409,1048988,0.5001964569091797
2026-05-17T10:42:17.121911+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,lorenz,coord_x_bit_flip,coord_x,7,True,coord_x modulo memory size unchanged,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,,
2026-05-17T10:42:14.232144+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,lorenz,coord_y_bit_flip,coord_y,0,False,,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,981ac0ab30dea193c525defc5cb4a695c5d920737372def03c1ccb53b2d162ee,1048222,0.4998311996459961
2026-05-17T10:42:14.728537+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,lorenz,coord_y_bit_flip,coord_y,1,False,,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,6e2bb29c0f794f4b544a8d9d1c8dc588dfcc9d55889ad2d4633a68146e64f32f,1047525,0.4994988441467285
2026-05-17T10:42:15.199666+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,lorenz,coord_y_bit_flip,coord_y,2,False,,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,f4739aa61f7960ae709d8a57f42c17fd81a72370f9e694bc0ea66a6a7c4266e4,1048941,0.5001740455627441
2026-05-17T10:42:15.678972+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,lorenz,coord_y_bit_flip,coord_y,3,False,,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,6f2a015147d5c140eb8e54391bd7385496d91aaac1ea23c8855baf77c769eebb,1047967,0.4997096061706543
2026-05-17T10:42:16.173474+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,lorenz,coord_y_bit_flip,coord_y,4,False,,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,96ec588a7fc61cc7813a371972a2f9bd3654760930adca984b0fc1173b667330,1048191,0.4998164176940918
2026-05-17T10:42:16.637301+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,lorenz,coord_y_bit_flip,coord_y,5,False,,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,164e26c0bda73472f248a128e49394234c3f35d7044151b770cab8b9c6fdfdf2,1048266,0.49985218048095703
2026-05-17T10:42:17.121432+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,lorenz,coord_y_bit_flip,coord_y,6,False,,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,76a728c9209d55256f06e9e16809b72bfaef1ddb6b2d22077c49452b61a25b90,1048382,0.4999074935913086
2026-05-17T10:42:17.121939+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,lorenz,coord_y_bit_flip,coord_y,7,True,coord_y modulo memory size unchanged,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,,
2026-05-17T10:42:07.003949+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,lorenz,token_bit_flip,token,0,False,,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,525071081a47d971a1f58431df26f4a7bb9639e48e19523f181769a3639c9371,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,fba12a787ee25b0d3279883926b1e0f8c8b7bcc2d1e674b907051bd23587ef14,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,5c430a20aa7e6d8dc5f7500c006d285cae76785af4e364971434c9e8ac4c1241,1049940,0.5006504058837891
2026-05-17T10:42:08.151702+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,lorenz,token_bit_flip,token,1,False,,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,d93069aa9f37b52ded5676cfeb094eaac1489c4fb85899b346b66b51eb223e4a,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,1fa3cbab9bcc26cc74d2a35160f04c48ced7461e43809a777a43c142c9ee8b80,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,cbab265f71b9f6a6bfa175fd9b7e0942d48f8ac86ba83e6b315adedc95e7726d,1049641,0.5005078315734863
2026-05-17T10:42:09.138355+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,lorenz,token_bit_flip,token,2,False,,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,aff29e0842504889750036eec780b6ae5754e068c36e5254d82953dc8e4595b0,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,8092f67f2986dae9f95e7b0f1692c8707abe7d7b5a461a6fa2ed7996f44af30c,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,3c0efdd01d6fc20131071d8ac446febdcafb14f8d90fe7905251d9ec04a7f53c,1047607,0.49953794479370117
2026-05-17T10:42:10.037844+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,lorenz,token_bit_flip,token,3,False,,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,ed43180337d99ebba8bbf3f5577059bb3690d86251f493cab0d1e2bc79a660d0,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,3019bd1bb2211cdf4d77115ea1bc9f8e8e19185e4576d1be420a97c79aea2fc5,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,1ba0b88c853fb6d4b4f3a408b633746662bbd7c2b47eb32c01fca3398ea34958,1047346,0.49941349029541016
2026-05-17T10:42:10.888954+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,lorenz,token_bit_flip,token,4,False,,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0c3486be98ab2b78b3775cde6783a808440b7a3925e48400a86ebb44a6ae62e,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,8da5935785667b59421fd3dd0e0fb3720a074563868d96fa7ac65567a31b748a,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,283c26da63d0137140aad579b78c3ef844c3cea4b539a7833badb76b5d146a94,1048636,0.5000286102294922
2026-05-17T10:42:11.837749+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,lorenz,token_bit_flip,token,5,False,,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,7e32a729b1226ed1270f282a8c63054d09b26bc9ec53ea69771ce38158dfade8,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,46a587184f07831b0e24b8eebcf1d0eec9d0bfb9b23210dabade6c1f84726c9d,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,ae2e757413a5a148a12d62260a66d1124e1ff3bc7dd4faf8ee8c8883cde23706,1047721,0.49959230422973633
2026-05-17T10:42:12.708975+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,lorenz,token_bit_flip,token,6,False,,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,1b1d119f9406ef6ad3d1e6937fc99b9b2a09dd364a7e6093b2f6664c2bf13e77,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,632cdfbfe9955e67434ebb3c9314b2ab8c2fe6ba3bd2351fb599994dcddabc27,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,23a2f5c660f28c10bab398adce3dd4f1c1806e84d7e214a2a714bfc03d20a3d3,1049077,0.5002388954162598
2026-05-17T10:42:13.752666+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,lorenz,token_bit_flip,token,7,False,,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,5fea525d0f2ab175198c54a14193227195c6e20a4b9a298c02c4e1abad843c3d,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,97a93e0f0fc6efa14894eca42d077d830404c3484452afefabdfb5afcf8e27f3,31cd006166568ec8c50fbcdc4c14da4e7c252e29683d185daa92240a1b4b5738,013c08bd31f838907420e9f1ec4d3a5ad835b84887c66ad794deffbc0862612f,1047328,0.4994049072265625
2026-05-17T10:42:13.992774+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,rossler,coord_x_bit_flip,coord_x,0,False,,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,1f2c09af8ea8c2ffc6a911a3227a1b6a0cd2dbdc5d81ba1b261e7f19828e8062,55d147a1818fe2e0e4633a8247876876196f8eed781cd1ce0b4f097d91632376,1048357,0.4998955726623535
2026-05-17T10:42:14.430784+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,rossler,coord_x_bit_flip,coord_x,1,False,,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,1f2c09af8ea8c2ffc6a911a3227a1b6a0cd2dbdc5d81ba1b261e7f19828e8062,7089da1d984b39d3d256909580b8e93353e6df8acc30494f32a3bf6b3a5c021b,1048137,0.49979066848754883
2026-05-17T10:42:14.853308+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,rossler,coord_x_bit_flip,coord_x,2,False,,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,1f2c09af8ea8c2ffc6a911a3227a1b6a0cd2dbdc5d81ba1b261e7f19828e8062,459149e80c7111d4971fc8b1b5a085c5272b6d81c2b0234033b939a658b00cf7,1048370,0.49990177154541016
2026-05-17T10:42:15.284681+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,rossler,coord_x_bit_flip,coord_x,3,False,,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,1f2c09af8ea8c2ffc6a911a3227a1b6a0cd2dbdc5d81ba1b261e7f19828e8062,7ae097c69511cf84fe0919d96717f37fa84fb6db0cea4c2e9b98901a472279df,1048374,0.49990367889404297
2026-05-17T10:42:15.738503+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,rossler,coord_x_bit_flip,coord_x,4,False,,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,1f2c09af8ea8c2ffc6a911a3227a1b6a0cd2dbdc5d81ba1b261e7f19828e8062,ca8ca11a93ac06c05f049e29a5ad65ca94f5c49e814e08d22520d4dcfda19bdf,1048443,0.499936580657959
2026-05-17T10:42:16.231710+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,rossler,coord_x_bit_flip,coord_x,5,False,,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,1f2c09af8ea8c2ffc6a911a3227a1b6a0cd2dbdc5d81ba1b261e7f19828e8062,c32fa3a080a11f36e3e315728169a803e3c0b6bf8adbf2e3ad73625e81552301,1049431,0.5004076957702637
2026-05-17T10:42:16.667319+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,rossler,coord_x_bit_flip,coord_x,6,False,,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,1f2c09af8ea8c2ffc6a911a3227a1b6a0cd2dbdc5d81ba1b261e7f19828e8062,bf5b2ef5588ab7a4e6969f7b2dbedf0074809b2ee8443f51f679d18c6c35fd29,1048928,0.5001678466796875
2026-05-17T10:42:16.893189+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,rossler,coord_x_bit_flip,coord_x,7,True,coord_x modulo memory size unchanged,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,1f2c09af8ea8c2ffc6a911a3227a1b6a0cd2dbdc5d81ba1b261e7f19828e8062,1f2c09af8ea8c2ffc6a911a3227a1b6a0cd2dbdc5d81ba1b261e7f19828e8062,,
2026-05-17T10:42:14.229176+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,rossler,coord_y_bit_flip,coord_y,0,False,,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,1f2c09af8ea8c2ffc6a911a3227a1b6a0cd2dbdc5d81ba1b261e7f19828e8062,03664174dad8dc3891f42ff21e1f015d9e324e5d000690cff190b96ffc33d739,1047457,0.4994664192199707
2026-05-17T10:42:14.647585+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,rossler,coord_y_bit_flip,coord_y,1,False,,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,1f2c09af8ea8c2ffc6a911a3227a1b6a0cd2dbdc5d81ba1b261e7f19828e8062,4778023f8fac4f4848daaceef3b7c7868dd8afbfaedfabf974e051e044738d0d,1048598,0.5000104904174805
2026-05-17T10:42:15.061154+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,rossler,coord_y_bit_flip,coord_y,2,False,,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,1f2c09af8ea8c2ffc6a911a3227a1b6a0cd2dbdc5d81ba1b261e7f19828e8062,40b2bb949ee8ed2f2e0a91a0f681f343f111f91b6cbade31a92cd0a1bab7146b,1048528,0.49997711181640625
2026-05-17T10:42:15.507171+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,rossler,coord_y_bit_flip,coord_y,3,False,,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,1f2c09af8ea8c2ffc6a911a3227a1b6a0cd2dbdc5d81ba1b261e7f19828e8062,a275e9f13a1cb4c256ec18edceadfd6c11fa5bbb0e65650d5fc4dc42fc3428ea,1049650,0.5005121231079102
2026-05-17T10:42:15.979464+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,rossler,coord_y_bit_flip,coord_y,4,False,,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,1f2c09af8ea8c2ffc6a911a3227a1b6a0cd2dbdc5d81ba1b261e7f19828e8062,a000d7c5a84f418c58f7698250fc077afd999c01013adb0881678d2fc25e0649,1049686,0.5005292892456055
2026-05-17T10:42:16.454204+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,rossler,coord_y_bit_flip,coord_y,5,False,,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,1f2c09af8ea8c2ffc6a911a3227a1b6a0cd2dbdc5d81ba1b261e7f19828e8062,a6b9f6f79fe0559f99036f3e76c124a25faacc973f3949e8d23776e05e706e1e,1048282,0.4998598098754883
2026-05-17T10:42:16.892838+00:00,alice,12,34,262144,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,rossler,coord_y_bit_flip,coord_y,6,False,,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,1f2c09af8ea8c2ffc6a911a3227a1b6a0cd2dbdc5d81ba1b261e7f19828e8062,6dd1f33b1e69d33f012b27297b49c002042fa96dc48c648d5b422145c2d1e000,1048308,0.49987220764160156
