timestamp_utc,profile,coord_x,coord_y,nbytes,dt,warmup,quant_k,size,scale,seed_strategy,memory_type,chaos_engine,keystream_sha256,field_fingerprint,token_fingerprint,bit_ones_ratio,bit_ones_count,byte_chi2,byte_chi2_norm,byte_entropy_approx,byte_top5,runs_count,runs_expected,runs_norm_diff,hw_win_mean,hw_win_std,hw_win_min,hw_win_max,nist_passed_count,nist_failed_count,nist_skipped_count,nist_total_runtime_s,nist_failed_tests,keystream_preview_base64,nist_results_json,autocorr_lag_1,autocorr_lag_2,autocorr_lag_3,autocorr_lag_4,autocorr_lag_5,autocorr_lag_6,autocorr_lag_7,autocorr_lag_8,nist_alpha,nist_passed_count,nist_failed_count,nist_skipped_count,nist_total_runtime_s,nist_failed_tests,nist_frequency_monobit_status,nist_frequency_monobit_pass,nist_frequency_monobit_p_value,nist_frequency_monobit_details_json,nist_block_frequency_status,nist_block_frequency_pass,nist_block_frequency_p_value,nist_block_frequency_details_json,nist_runs_status,nist_runs_pass,nist_runs_p_value,nist_runs_details_json,nist_longest_run_of_ones_status,nist_longest_run_of_ones_pass,nist_longest_run_of_ones_p_value,nist_longest_run_of_ones_details_json,nist_binary_matrix_rank_status,nist_binary_matrix_rank_pass,nist_binary_matrix_rank_p_value,nist_binary_matrix_rank_details_json,nist_discrete_fourier_transform_status,nist_discrete_fourier_transform_pass,nist_discrete_fourier_transform_p_value,nist_discrete_fourier_transform_details_json,nist_non_overlapping_template_matching_status,nist_non_overlapping_template_matching_pass,nist_non_overlapping_template_matching_p_value,nist_non_overlapping_template_matching_details_json,nist_overlapping_template_matching_status,nist_overlapping_template_matching_pass,nist_overlapping_template_matching_p_value,nist_overlapping_template_matching_details_json,nist_maurers_universal_status,nist_maurers_universal_pass,nist_maurers_universal_p_value,nist_maurers_universal_details_json,nist_linear_complexity_status,nist_linear_complexity_pass,nist_linear_complexity_p_value,nist_linear_complexity_details_json,nist_serial_status,nist_serial_pass,nist_serial_p_value,nist_serial_details_json,nist_approximate_entropy_status,nist_approximate_entropy_pass,nist_approximate_entropy_p_value,nist_approximate_entropy_details_json,nist_cumulative_sums_status,nist_cumulative_sums_pass,nist_cumulative_sums_p_value,nist_cumulative_sums_details_json,nist_random_excursions_status,nist_random_excursions_pass,nist_random_excursions_p_value,nist_random_excursions_details_json,nist_random_excursions_variant_status,nist_random_excursions_variant_pass,nist_random_excursions_variant_p_value,nist_random_excursions_variant_details_json
2026-05-17T10:30:57.565787+00:00,alice,12,34,1048576,0.01,100,100000.0,128,0.1,neighborhood3,opensimplex,lorenz,b8ce10e014ed53eb9dfab2ce1e17997224a1d5923f62c790ec74ea5c0e611b26,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,0.5005011558532715,4198508,258.220703125,1.0126302083333334,7.999822432068505,5b:4309|61:4251|74:4244|31:4238|68:4231,4193846,4194300.7862815857,-5.4214749525272055e-05,512.51318359375,16.08097405580523,449.0,587.0,10,5,0,11.595065719993727,"frequency_monobit,non_overlapping_template_matching,overlapping_template_matching,serial,cumulative_sums",,"{""alpha"": 0.01, ""n_bits"": 8388608, ""summary"": {""failed"": 5, ""failed_tests"": [""frequency_monobit"", ""non_overlapping_template_matching"", ""overlapping_template_matching"", ""serial"", ""cumulative_sums""], ""passed"": 10, ""skipped"": 0, ""total_runtime_s"": 11.595065719993727}, ""tests"": {""approximate_entropy"": {""details"": {""approximate_entropy"": 0.693088160699479, ""elapsed_s"": 0.32686967700283276, ""m"": 10, ""n_bits"": 8388608}, ""p_value"": 0.7705738026900385, ""pass"": true, ""status"": ""pass""}, ""binary_matrix_rank"": {""details"": {""elapsed_s"": 2.011666721999063, ""n_bits"": 8388608, ""n_matrices"": 8192, ""rank_31"": 4780, ""rank_32"": 2304, ""rank_le_30"": 1108}, ""p_value"": 0.32018838075907663, ""pass"": true, ""status"": ""pass""}, ""block_frequency"": {""details"": {""block_size"": 128, ""chi_square"": 65663.75, ""elapsed_s"": 0.014272290005465038, ""n_bits"": 8388608, ""n_blocks"": 65536}, ""p_value"": 0.36149148185489804, ""pass"": true, ""status"": ""pass""}, ""cumulative_sums"": {""details"": {""elapsed_s"": 0.3335790260025533, ""forward_p_value"": 0.006743070437254861, ""n_bits"": 8388608, ""reverse_p_value"": 0.0035726938706686084, ""subtest_p_values"": [0.006743070437254861, 0.0035726938706686084]}, ""p_value"": 0.0035726938706686084, ""pass"": false, ""status"": ""fail""}, ""discrete_fourier_transform"": {""details"": {""elapsed_s"": 0.8345855770021444, ""expected_below_threshold"": 3984588.8, ""n_bits"": 8388608, ""observed_below_threshold"": 3985235.0, ""threshold"": 5012.985509234312}, ""p_value"": 0.040617672253497834, ""pass"": true, ""status"": ""pass""}, ""frequency_monobit"": {""details"": {""elapsed_s"": 0.06788576999679208, ""n_bits"": 8388608, ""s_obs"": 2.9030047930744587}, ""p_value"": 0.0036960098040718366, ""pass"": false, ""status"": ""fail""}, ""linear_complexity"": {""details"": {""block_size"": 1000, ""category_counts"": [89, 266, 1049, 4251, 2053, 509, 171], ""elapsed_s"": 2.7742725209973287, ""n_bits"": 8388608, ""n_blocks"": 8388}, ""p_value"": 0.8906493537020492, ""pass"": true, ""status"": ""pass""}, ""longest_run_of_ones"": {""details"": {""block_size"": 10000, ""category_counts"": [73, 169, 186, 164, 118, 62, 66], ""elapsed_s"": 0.8634792890006793, ""n_bits"": 8388608, ""n_blocks"": 838}, ""p_value"": 0.38737973188837527, ""pass"": true, ""status"": ""pass""}, ""maurers_universal"": {""details"": {""block_length"": 9, ""elapsed_s"": 0.19818612100061728, ""fn"": 8.175516131271847, ""k"": 926947, ""n_bits"": 8388608, ""q"": 5120}, ""p_value"": 0.4353033585806674, ""pass"": true, ""status"": ""pass""}, ""non_overlapping_template_matching"": {""details"": {""block_length"": 1048576, ""elapsed_s"": 2.507976264001627, ""n_blocks"": 8, ""subtest_p_values"": [0.48783185775483395, 0.05005878441187558, 0.06476742543658295, 0.08175346148519942, 9.682868197779883e-235, 0.007987399120249374, 0.12249524687702729, 0.0], ""template_length"": 9, ""templates"": {""000000001"": {""counts"": [1999, 1976, 2050, 2029, 2013, 2013, 2043, 1982], ""p_value"": 0.48783185775483395}, ""000001111"": {""counts"": [2052, 2049, 2134, 2045, 1996, 1937, 2091, 2128], ""p_value"": 0.05005878441187558}, ""000111111"": {""counts"": [1947, 2056, 2107, 2098, 2028, 2024, 2114, 2135], ""p_value"": 0.06476742543658295}, ""001010101"": {""counts"": [2107, 2016, 1955, 1984, 2018, 2127, 2075, 2099], ""p_value"": 0.08175346148519942}, ""010101010"": {""counts"": [1551, 1538, 1482, 1479, 1506, 1558, 1511, 1570], ""p_value"": 9.682868197779883e-235}, ""111000111"": {""counts"": [1916, 2030, 2040, 1950, 2034, 2007, 2022, 2153], ""p_value"": 0.007987399120249374}, ""111110000"": {""counts"": [1990, 2041, 2121, 1971, 1971, 2058, 2111, 2070], ""p_value"": 0.12249524687702729}, ""111111111"": {""counts"": [995, 979, 1022, 1053, 1029, 1059, 1050, 1070], ""p_value"": 0.0}}}, ""p_value"": 0.0, ""pass"": false, ""status"": ""fail""}, ""overlapping_template_matching"": {""details"": {""block_length"": 1032, ""category_counts"": [2956, 1464, 1156, 809, 549, 1194], ""elapsed_s"": 0.4335366149971378, ""n_bits"": 8388608, ""n_blocks"": 8128, ""template"": ""111111111""}, ""p_value"": 0.0, ""pass"": false, ""status"": ""fail""}, ""random_excursions"": {""details"": {""cycles"": 2403, ""elapsed_s"": 0.2314728329947684, ""states"": {""-1"": {""p_value"": 0.4496682947825408, ""visit_buckets"": [1208, 612, 278, 165, 65, 75]}, ""-2"": {""p_value"": 0.19180607877214453, ""visit_buckets"": [1820, 131, 93, 91, 68, 200]}, ""-3"": {""p_value"": 0.12547782473291433, ""visit_buckets"": [1993, 53, 52, 51, 52, 202]}, ""-4"": {""p_value"": 0.3086714028137032, ""visit_buckets"": [2083, 38, 30, 40, 30, 182]}, ""1"": {""p_value"": 0.8947236574206254, ""visit_buckets"": [1195, 589, 311, 161, 71, 76]}, ""2"": {""p_value"": 0.14661639604791385, ""visit_buckets"": [1783, 136, 124, 106, 63, 191]}, ""3"": {""p_value"": 0.26454261510458493, ""visit_buckets"": [1968, 81, 53, 49, 47, 205]}, ""4"": {""p_value"": 0.09962366796685765, ""visit_buckets"": [2076, 51, 25, 31, 25, 195]}}, ""subtest_p_values"": [0.3086714028137032, 0.12547782473291433, 0.19180607877214453, 0.4496682947825408, 0.8947236574206254, 0.14661639604791385, 0.26454261510458493, 0.09962366796685765]}, ""p_value"": 0.09962366796685765, ""pass"": true, ""status"": ""pass""}, ""random_excursions_variant"": {""details"": {""cycles"": 2403, ""elapsed_s"": 0.3108030729999882, ""states"": {""-1"": {""count"": 2379, ""p_value"": 0.7291970303348725}, ""-2"": {""count"": 2394, ""p_value"": 0.9402519728279188}, ""-3"": {""count"": 2508, ""p_value"": 0.4981846278602079}, ""-4"": {""count"": 2646, ""p_value"": 0.18522226309628786}, ""-5"": {""count"": 2676, ""p_value"": 0.18930033615242048}, ""-6"": {""count"": 2582, ""p_value"": 0.43626776961975233}, ""-7"": {""count"": 2467, ""p_value"": 0.7979160377430905}, ""-8"": {""count"": 2385, ""p_value"": 0.946549738158535}, ""-9"": {""count"": 2398, ""p_value"": 0.9860436589395594}, ""1"": {""count"": 2442, ""p_value"": 0.573731117625033}, ""2"": {""count"": 2496, ""p_value"": 0.4386256636650535}, ""3"": {""count"": 2580, ""p_value"": 0.25353022979264317}, ""4"": {""count"": 2647, ""p_value"": 0.18342012107596872}, ""5"": {""count"": 2719, ""p_value"": 0.12866023793372625}, ""6"": {""count"": 2827, ""p_value"": 0.06517279816749619}, ""7"": {""count"": 2907, ""p_value"": 0.04376287692851374}, ""8"": {""count"": 2817, ""p_value"": 0.12309218378156773}, ""9"": {""count"": 2619, ""p_value"": 0.4498416217533694}}, ""subtest_p_values"": [0.9860436589395594, 0.946549738158535, 0.7979160377430905, 0.43626776961975233, 0.18930033615242048, 0.18522226309628786, 0.4981846278602079, 0.9402519728279188, 0.7291970303348725, 0.573731117625033, 0.4386256636650535, 0.25353022979264317, 0.18342012107596872, 0.12866023793372625, 0.06517279816749619, 0.04376287692851374, 0.12309218378156773, 0.4498416217533694]}, ""p_value"": 0.04376287692851374, ""pass"": true, ""status"": ""pass""}, ""runs"": {""details"": {""elapsed_s"": 0.020458007995330263, ""n_bits"": 8388608, ""pi"": 0.5005011558532715, ""precondition_met"": true, ""v_obs"": 4193846}, ""p_value"": 0.7540108504257389, ""pass"": true, ""status"": ""pass""}, ""serial"": {""details"": {""delta_1"": 33050.1171875, ""delta_2"": 16843.90625, ""elapsed_s"": 0.6659021550003672, ""m"": 16, ""n_bits"": 8388608, ""subtest_p_values"": [0.135344830208714, 0.005852242300983208]}, ""p_value"": 0.005852242300983208, ""pass"": false, ""status"": ""fail""}}}",0.00010831041136458042,-0.00020509142661556803,0.00019771752590673467,-0.0003457584068461058,8.279939476347644e-05,-0.00015931507897222951,-0.0005862041100840293,0.00013870892927234354,0.01,10,5,0,11.595065719993727,"frequency_monobit,non_overlapping_template_matching,overlapping_template_matching,serial,cumulative_sums",fail,False,0.0036960098040718366,"{""elapsed_s"": 0.06788576999679208, ""n_bits"": 8388608, ""s_obs"": 2.9030047930744587}",pass,True,0.36149148185489804,"{""block_size"": 128, ""chi_square"": 65663.75, ""elapsed_s"": 0.014272290005465038, ""n_bits"": 8388608, ""n_blocks"": 65536}",pass,True,0.7540108504257389,"{""elapsed_s"": 0.020458007995330263, ""n_bits"": 8388608, ""pi"": 0.5005011558532715, ""precondition_met"": true, ""v_obs"": 4193846}",pass,True,0.38737973188837527,"{""block_size"": 10000, ""category_counts"": [73, 169, 186, 164, 118, 62, 66], ""elapsed_s"": 0.8634792890006793, ""n_bits"": 8388608, ""n_blocks"": 838}",pass,True,0.32018838075907663,"{""elapsed_s"": 2.011666721999063, ""n_bits"": 8388608, ""n_matrices"": 8192, ""rank_31"": 4780, ""rank_32"": 2304, ""rank_le_30"": 1108}",pass,True,0.040617672253497834,"{""elapsed_s"": 0.8345855770021444, ""expected_below_threshold"": 3984588.8, ""n_bits"": 8388608, ""observed_below_threshold"": 3985235.0, ""threshold"": 5012.985509234312}",fail,False,0.0,"{""block_length"": 1048576, ""elapsed_s"": 2.507976264001627, ""n_blocks"": 8, ""subtest_p_values"": [0.48783185775483395, 0.05005878441187558, 0.06476742543658295, 0.08175346148519942, 9.682868197779883e-235, 0.007987399120249374, 0.12249524687702729, 0.0], ""template_length"": 9, ""templates"": {""000000001"": {""counts"": [1999, 1976, 2050, 2029, 2013, 2013, 2043, 1982], ""p_value"": 0.48783185775483395}, ""000001111"": {""counts"": [2052, 2049, 2134, 2045, 1996, 1937, 2091, 2128], ""p_value"": 0.05005878441187558}, ""000111111"": {""counts"": [1947, 2056, 2107, 2098, 2028, 2024, 2114, 2135], ""p_value"": 0.06476742543658295}, ""001010101"": {""counts"": [2107, 2016, 1955, 1984, 2018, 2127, 2075, 2099], ""p_value"": 0.08175346148519942}, ""010101010"": {""counts"": [1551, 1538, 1482, 1479, 1506, 1558, 1511, 1570], ""p_value"": 9.682868197779883e-235}, ""111000111"": {""counts"": [1916, 2030, 2040, 1950, 2034, 2007, 2022, 2153], ""p_value"": 0.007987399120249374}, ""111110000"": {""counts"": [1990, 2041, 2121, 1971, 1971, 2058, 2111, 2070], ""p_value"": 0.12249524687702729}, ""111111111"": {""counts"": [995, 979, 1022, 1053, 1029, 1059, 1050, 1070], ""p_value"": 0.0}}}",fail,False,0.0,"{""block_length"": 1032, ""category_counts"": [2956, 1464, 1156, 809, 549, 1194], ""elapsed_s"": 0.4335366149971378, ""n_bits"": 8388608, ""n_blocks"": 8128, ""template"": ""111111111""}",pass,True,0.4353033585806674,"{""block_length"": 9, ""elapsed_s"": 0.19818612100061728, ""fn"": 8.175516131271847, ""k"": 926947, ""n_bits"": 8388608, ""q"": 5120}",pass,True,0.8906493537020492,"{""block_size"": 1000, ""category_counts"": [89, 266, 1049, 4251, 2053, 509, 171], ""elapsed_s"": 2.7742725209973287, ""n_bits"": 8388608, ""n_blocks"": 8388}",fail,False,0.005852242300983208,"{""delta_1"": 33050.1171875, ""delta_2"": 16843.90625, ""elapsed_s"": 0.6659021550003672, ""m"": 16, ""n_bits"": 8388608, ""subtest_p_values"": [0.135344830208714, 0.005852242300983208]}",pass,True,0.7705738026900385,"{""approximate_entropy"": 0.693088160699479, ""elapsed_s"": 0.32686967700283276, ""m"": 10, ""n_bits"": 8388608}",fail,False,0.0035726938706686084,"{""elapsed_s"": 0.3335790260025533, ""forward_p_value"": 0.006743070437254861, ""n_bits"": 8388608, ""reverse_p_value"": 0.0035726938706686084, ""subtest_p_values"": [0.006743070437254861, 0.0035726938706686084]}",pass,True,0.09962366796685765,"{""cycles"": 2403, ""elapsed_s"": 0.2314728329947684, ""states"": {""-1"": {""p_value"": 0.4496682947825408, ""visit_buckets"": [1208, 612, 278, 165, 65, 75]}, ""-2"": {""p_value"": 0.19180607877214453, ""visit_buckets"": [1820, 131, 93, 91, 68, 200]}, ""-3"": {""p_value"": 0.12547782473291433, ""visit_buckets"": [1993, 53, 52, 51, 52, 202]}, ""-4"": {""p_value"": 0.3086714028137032, ""visit_buckets"": [2083, 38, 30, 40, 30, 182]}, ""1"": {""p_value"": 0.8947236574206254, ""visit_buckets"": [1195, 589, 311, 161, 71, 76]}, ""2"": {""p_value"": 0.14661639604791385, ""visit_buckets"": [1783, 136, 124, 106, 63, 191]}, ""3"": {""p_value"": 0.26454261510458493, ""visit_buckets"": [1968, 81, 53, 49, 47, 205]}, ""4"": {""p_value"": 0.09962366796685765, ""visit_buckets"": [2076, 51, 25, 31, 25, 195]}}, ""subtest_p_values"": [0.3086714028137032, 0.12547782473291433, 0.19180607877214453, 0.4496682947825408, 0.8947236574206254, 0.14661639604791385, 0.26454261510458493, 0.09962366796685765]}",pass,True,0.04376287692851374,"{""cycles"": 2403, ""elapsed_s"": 0.3108030729999882, ""states"": {""-1"": {""count"": 2379, ""p_value"": 0.7291970303348725}, ""-2"": {""count"": 2394, ""p_value"": 0.9402519728279188}, ""-3"": {""count"": 2508, ""p_value"": 0.4981846278602079}, ""-4"": {""count"": 2646, ""p_value"": 0.18522226309628786}, ""-5"": {""count"": 2676, ""p_value"": 0.18930033615242048}, ""-6"": {""count"": 2582, ""p_value"": 0.43626776961975233}, ""-7"": {""count"": 2467, ""p_value"": 0.7979160377430905}, ""-8"": {""count"": 2385, ""p_value"": 0.946549738158535}, ""-9"": {""count"": 2398, ""p_value"": 0.9860436589395594}, ""1"": {""count"": 2442, ""p_value"": 0.573731117625033}, ""2"": {""count"": 2496, ""p_value"": 0.4386256636650535}, ""3"": {""count"": 2580, ""p_value"": 0.25353022979264317}, ""4"": {""count"": 2647, ""p_value"": 0.18342012107596872}, ""5"": {""count"": 2719, ""p_value"": 0.12866023793372625}, ""6"": {""count"": 2827, ""p_value"": 0.06517279816749619}, ""7"": {""count"": 2907, ""p_value"": 0.04376287692851374}, ""8"": {""count"": 2817, ""p_value"": 0.12309218378156773}, ""9"": {""count"": 2619, ""p_value"": 0.4498416217533694}}, ""subtest_p_values"": [0.9860436589395594, 0.946549738158535, 0.7979160377430905, 0.43626776961975233, 0.18930033615242048, 0.18522226309628786, 0.4981846278602079, 0.9402519728279188, 0.7291970303348725, 0.573731117625033, 0.4386256636650535, 0.25353022979264317, 0.18342012107596872, 0.12866023793372625, 0.06517279816749619, 0.04376287692851374, 0.12309218378156773, 0.4498416217533694]}"
