timestamp_utc,profile,coord_x,coord_y,nbytes,repeats,repeat_index,dt,warmup,quant_k,size,scale,seed_strategy,memory_type,t_field_s,t_keystream_s,t_xor_s,t_decrypt_s,throughput_keystream_bps,throughput_xor_bps,keystream_sha256,field_fingerprint,token_fingerprint,keystream_preview_base64
2025-12-28T12:14:06.059912+00:00,tobi,12,34,1048576,3,1,0.01,100,100000.0,128,0.1,window_mean_3x3,perlin,0.07541324299745611,0.3093696550022287,0.026531428997259354,,3389395.1234242613,39522032.53387957,8961d882e761a738a1d6523ee39a6a7a145531a4aa5c66a0d0dd5f162ec333a1,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T12:14:06.869194+00:00,tobi,12,34,1048576,3,2,0.01,100,100000.0,128,0.1,window_mean_3x3,perlin,0.07301515799917979,0.3063567339995643,0.02709503200094332,,3422728.7460294287,38699935.83928942,8961d882e761a738a1d6523ee39a6a7a145531a4aa5c66a0d0dd5f162ec333a1,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T12:14:07.871229+00:00,tobi,12,34,1048576,3,0,0.01,100,10000000.0,128,0.1,neighborhood3,opensimplex,0.16804277600022033,0.3072171329986304,0.026834283999050967,,3413142.977298322,39075982.054787986,227a776499831b3a19400f1f0f8cbbb909411312a9ec371b40a08699e81e050d,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T12:14:08.896353+00:00,tobi,12,34,1048576,3,1,0.01,100,10000000.0,128,0.1,neighborhood3,opensimplex,0.16906892800034257,0.3201806070028397,0.02736042600008659,,3274951.6275065974,38324549.478750125,227a776499831b3a19400f1f0f8cbbb909411312a9ec371b40a08699e81e050d,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T12:14:09.923264+00:00,tobi,12,34,1048576,3,2,0.01,100,10000000.0,128,0.1,neighborhood3,opensimplex,0.17121393400157103,0.31160871999964,0.027000361998943845,,3365040.6188928583,38835627.464587934,227a776499831b3a19400f1f0f8cbbb909411312a9ec371b40a08699e81e050d,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T12:14:10.798227+00:00,tobi,12,34,1048576,3,0,0.01,100,10000000.0,128,0.1,neighborhood3,perlin,0.07693092499903287,0.3470819059984933,0.028074355999706313,,3021119.7468892313,37349957.3778636,38dd69fdca01279ca3fc369fda15eee742eb40cf176fed4791c76a8a87ff283e,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T12:14:11.630807+00:00,tobi,12,34,1048576,3,1,0.01,100,10000000.0,128,0.1,neighborhood3,perlin,0.07887733000097796,0.31045636199996807,0.026955249002639903,,3377531.042511243,38900623.76709286,38dd69fdca01279ca3fc369fda15eee742eb40cf176fed4791c76a8a87ff283e,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T12:14:12.517118+00:00,tobi,12,34,1048576,3,2,0.01,100,10000000.0,128,0.1,neighborhood3,perlin,0.07869622499856632,0.3312754139988101,0.028377377999277087,,3165269.6085794233,36951123.533214115,38dd69fdca01279ca3fc369fda15eee742eb40cf176fed4791c76a8a87ff283e,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T12:14:13.598070+00:00,tobi,12,34,1048576,3,0,0.01,100,10000000.0,128,0.1,window_mean_3x3,opensimplex,0.17882993899911526,0.3328515419998439,0.02937949499755632,,3150281.334735387,35690742.815259986,ba43d8241d8995c8698218892b767df22ed4339b47a7dcbe975c29f6297d624f,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T12:14:14.650407+00:00,tobi,12,34,1048576,3,1,0.01,100,10000000.0,128,0.1,window_mean_3x3,opensimplex,0.1717615970010229,0.31777880899971933,0.05188591899786843,,3299703.9774320703,20209259.47255704,ba43d8241d8995c8698218892b767df22ed4339b47a7dcbe975c29f6297d624f,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T12:14:15.679447+00:00,tobi,12,34,1048576,3,2,0.01,100,10000000.0,128,0.1,window_mean_3x3,opensimplex,0.17104581300009158,0.3175610809994396,0.027312318001349922,,3301966.33888474,38392054.45499623,ba43d8241d8995c8698218892b767df22ed4339b47a7dcbe975c29f6297d624f,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T12:14:16.534677+00:00,tobi,12,34,1048576,3,0,0.01,100,10000000.0,128,0.1,window_mean_3x3,perlin,0.07989708899913239,0.3209744820014748,0.02924504399925354,,3266851.599733034,35854827.2324967,62be714da77289db7bb3f0350c9e789d5b2a05631f32ce23239b3c617e46e768,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T12:14:17.401577+00:00,tobi,12,34,1048576,3,1,0.01,100,10000000.0,128,0.1,window_mean_3x3,perlin,0.08046963600281742,0.31667269299941836,0.03368064499954926,,3311229.617142663,31132895.466046833,62be714da77289db7bb3f0350c9e789d5b2a05631f32ce23239b3c617e46e768,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
2025-12-28T12:14:18.246983+00:00,tobi,12,34,1048576,3,2,0.01,100,10000000.0,128,0.1,window_mean_3x3,perlin,0.08276244299850077,0.31195495700012543,0.026848966001125518,,3361305.7797942874,39054613.87064378,62be714da77289db7bb3f0350c9e789d5b2a05631f32ce23239b3c617e46e768,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,
